p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.2225562145367784e-134,2.0481238627510816,0.134,0.017,5.116397757836418e-130,15,BACE1-AS
2.82130594363043e-154,2.042356560930978,0.127,0.013,1.1807165374093351e-149,15,LINC02605
1.6713422008254287e-160,2.040961264539065,0.154,0.019,6.994567110454419e-156,15,AC092720.2
0,2.0405217906505326,0.279,0.032,0,15,SCUBE1
1.4267146665533825e-89,2.038770415034185,0.127,0.022,5.970800879525906e-85,15,AL160006.1
0,2.0362031152146436,0.629,0.116,0,15,C8orf82
4.6830665104304e-150,2.0333032581143127,0.157,0.021,1.9598633346151226e-145,15,AL353746.1
0,2.033302204970794,0.383,0.045,0,15,SNHG20
0,2.0300869142686557,0.364,0.03,0,15,FAT1
0,2.0269149501480928,0.389,0.04,0,15,MYBBP1A
0,2.026844683153305,0.815,0.171,0,15,GTPBP4
0,2.0261957665403996,0.695,0.117,0,15,TM7SF2
4.736385328953154e-190,2.025557984679297,0.142,0.013,1.982177260166895e-185,15,CLCN2
0,2.023204202508305,0.97,0.294,0,15,EEF1A2
1.5156372217404508e-193,2.023152075180438,0.154,0.016,6.342941772983787e-189,15,HPS6
0,2.0225143611630276,0.684,0.122,0,15,ONECUT2
0,2.0187074133187815,0.537,0.09,0,15,FBLL1
0,2.018384173906573,0.728,0.122,0,15,WDR46
6.619369022214897e-142,2.014517867777001,0.161,0.023,2.7702059357969345e-137,15,TMEM121B
0,2.014274324475457,0.316,0.038,0,15,MELTF
0,2.006111610933313,0.286,0.033,0,15,RAD51-AS1
4.632584150956534e-131,2.00474574347756,0.121,0.014,1.9387364671753097e-126,15,WASH2P
0,2.0045409793838838,0.433,0.054,0,15,SPTBN2
0,2.0013837103779597,1,0.561,0,15,STMN2
0,8.499502998849579,0.105,0,0,16,AC008069.1
0,6.736009898697517,0.133,0.001,0,16,RP11-296E23.1
0,6.462632641715211,0.135,0.001,0,16,EIF2S3L
0,6.1737696953836805,0.211,0.004,0,16,AL139147.1
0,6.016003815321378,0.357,0.008,0,16,RP11-4F22.2
0,5.988011698729588,0.142,0.002,0,16,RP11-527L4.2
0,5.504891564108548,0.286,0.011,0,16,PCDH11Y
0,5.446901325826443,0.14,0.007,0,16,TLL2
0,5.437012470032387,0.922,0.2,0,16,NBAS
0,5.3716127098045785,0.51,0.02,0,16,MIR490
0,5.298815829545123,0.442,0.02,0,16,RP11-160H12.2
0,5.046724089413824,0.116,0.003,0,16,AC026150.5
0,4.986321059825443,0.136,0.006,0,16,AC008067.2
0,4.927489367016272,0.299,0.015,0,16,SRPX2
4.307611620036322e-274,4.766566346168363,0.105,0.004,1.802735462985201e-269,16,RP11-438D8.2
0,4.725774590723121,0.274,0.012,0,16,PCDH9-AS2
0,4.701251887039831,0.364,0.015,0,16,CTC-340A15.2
0,4.663036982435737,0.685,0.07,0,16,IQCJ-SCHIP1
0,4.660663223537825,0.196,0.007,0,16,AL035610.2
0,4.6261009855674535,0.335,0.017,0,16,TBC1D3P1-DHX40P1
0,4.6202721907348545,0.322,0.026,0,16,LINC00910
0,4.606131498947171,0.273,0.013,0,16,RP4-777D9.2
0,4.5158142571610185,0.166,0.008,0,16,ACSM6
1.765530781714877e-210,4.499191481928064,0.121,0.009,7.38874632147676e-206,16,CORIN
0,4.472922873813766,0.46,0.03,0,16,DSCAM
0,4.449295503353052,0.165,0.007,0,16,CTC-535M15.2
0,4.447878513579266,0.229,0.014,0,16,RP11-219B17.1
0,4.429548620893986,0.185,0.01,0,16,RP11-453F18--B.1
0,4.33661121860639,0.285,0.026,0,16,GREB1L
0,4.327511150361131,0.306,0.018,0,16,LSAMP-AS1
0,4.3255983380497645,0.218,0.012,0,16,RP11-118M9.3
3.9676251071340335e-282,4.3154369677508715,0.206,0.02,1.6604511073355931e-277,16,MIR924HG
0,4.313228948609054,0.154,0.009,0,16,RP11-68I3.2
0,4.297188976624784,0.57,0.065,0,16,ST6GALNAC3
2.8362906991876558e-306,4.282414384768147,0.144,0.008,1.186987657610034e-301,16,DLGAP2.1
5.976132300960713e-292,4.281299206019383,0.137,0.007,2.5010113679520584e-287,16,RP11-39E3.3
1.7678139039624622e-190,4.239161941960771,0.141,0.014,7.398301188082904e-186,16,AC159540.2
9.217840719073562e-235,4.207142466640271,0.203,0.024,3.857666340932286e-230,16,PEX5L
8.986858814464578e-247,4.196309344352999,0.172,0.016,3.761000413853426e-242,16,PLS1
0,4.195580590576176,0.445,0.059,0,16,TENM2
0,4.131010994901401,0.822,0.081,0,16,SNX29P2
0,4.130663914786215,0.159,0.01,0,16,RP11-315E17.1
8.623115301376116e-189,4.120494114827336,0.179,0.023,3.6087737536259043e-184,16,AC002454.1
9.159508664319665e-299,4.092368867894296,0.161,0.01,3.83325437601778e-294,16,RP11-31F15.2
0,4.081326336694206,0.791,0.088,0,16,PLEKHA7
1.5592267480241838e-240,4.078231588616254,0.134,0.009,6.5253639404812095e-236,16,EFCAB3
1.1774197016740059e-292,4.062556475054162,0.163,0.011,4.927501451505714e-288,16,RP11-260M19.2
9.423259681719202e-259,4.061359246356142,0.146,0.01,3.943634176799486e-254,16,RP11-140I24.1
0,4.04976279573885,0.243,0.016,0,16,RP11-277P12.20
3.672154086555488e-146,4.044346020916812,0.111,0.011,1.5367964852234718e-141,16,CBS
1.049764080147329e-252,4.030792409629386,0.167,0.014,4.3932626754165715e-248,16,PCDH11X
0,4.020319772126723,0.187,0.013,0,16,CTD-2009A10.1
0,4.002990801081244,0.554,0.091,0,16,ARL17B
0,4.002535590638287,0.24,0.023,0,16,SGCZ
0,3.992325555173921,0.194,0.014,0,16,NREP-AS1
0,3.959919840786604,0.482,0.079,0,16,TMEM108
0,3.943886014021432,0.186,0.014,0,16,RP11-196H14.2
1.6203986916479058e-227,3.9199059741088127,0.274,0.046,6.781368524546486e-223,16,HOXD3
0,3.8801329782762393,0.209,0.016,0,16,CRHR1
0,3.872851921968289,0.168,0.011,0,16,CTC-471J1.9
0,3.806156253273117,0.323,0.045,0,16,CPNE4
6.017268044329211e-215,3.799286395277411,0.124,0.009,2.518226676551775e-210,16,RP11-429O1.1
4.6680713520965745e-125,3.791265344848417,0.124,0.016,1.9535878608524165e-120,16,STAP2
0,3.787215832316332,0.23,0.018,0,16,COX6A1P2
8.881449625984764e-199,3.7594871579048426,0.132,0.011,3.7168866684746235e-194,16,RP11-85M11.2
3.418550451842781e-170,3.758738691556265,0.12,0.011,1.430663364096204e-165,16,CLNK
6.113899476887431e-184,3.75458215896444,0.115,0.009,2.55866693107739e-179,16,AC072062.1
1.377157584522233e-195,3.7408200610759055,0.12,0.009,5.763404491225544e-191,16,AC007091.1
0,3.731061523198697,0.227,0.019,0,16,AC016716.2
7.909404320786193e-157,3.7193569157163906,0.248,0.052,3.310085708249022e-152,16,CPNE7
3.892071081356651e-171,3.7021300685436023,0.183,0.026,1.6288317475477584e-166,16,SLC35F4
0,3.6966727649655704,0.229,0.021,0,16,CTD-2050N2.1
3.0485597972067026e-166,3.680647941741106,0.286,0.066,1.275822275131005e-161,16,SEMA3A
0,3.6773516469941954,0.713,0.112,0,16,RBMS3-AS3
9.174539663228044e-134,3.67411416348763,0.142,0.02,3.8395448490609366e-129,16,BTBD11
5.065029103227131e-231,3.6452418858407234,0.129,0.009,2.119714679700554e-226,16,RP11-389O22.1
0,3.6363964647023046,0.213,0.019,0,16,RP11-650J17.1
0,3.6330560260467317,0.446,0.093,0,16,TOM1L1
0,3.624707674207166,0.418,0.083,0,16,GMDS
0,3.6218693084512603,0.299,0.027,0,16,AC037445.1
0,3.6203538691655526,0.206,0.016,0,16,A2ML1-AS1
2.3870082389567503e-150,3.6042744735771626,0.143,0.018,9.989629480033999e-146,16,HS3ST4
3.539657420095081e-257,3.60276026923058,0.183,0.017,1.4813466303097915e-252,16,RP11-192P3.5
1.5866976624131697e-284,3.594523527716226,0.245,0.028,6.640329717199115e-280,16,C2orf88
0,3.581337385286508,0.275,0.023,0,16,RP11-782C8.2
1.1216196865932983e-175,3.5806023410860126,0.12,0.01,4.693978388392953e-171,16,ARHGAP26-AS1
0,3.574101186056976,0.653,0.067,0,16,OOEP
2.347545641858747e-238,3.571827385481544,0.312,0.057,9.824478511178856e-234,16,TENM4
0,3.5685549888453925,0.455,0.053,0,16,PDE5A
0,3.547749829656034,0.492,0.05,0,16,EPHA6
2.7278325215356024e-276,3.517164954743973,0.208,0.021,1.1415979102626496e-271,16,TMEM132D
0,3.4988742147460874,0.414,0.048,0,16,SLC8A1-AS1
6.711046999364638e-210,3.497058086299243,0.362,0.088,2.8085731692341012e-205,16,CDH8
0,3.492542467296939,0.346,0.046,0,16,BDNF-AS
2.0398631267135186e-117,3.4906332567370373,0.16,0.029,8.536827185296075e-113,16,XYLB
0,3.462920085696687,0.558,0.125,0,16,PTPRS
0,3.4592640411996953,0.335,0.033,0,16,RP11-761E20.1
3.4054986494656804e-176,3.4574071300758376,0.153,0.017,1.4252011848013873e-171,16,LINC00937
0,3.456575413249934,0.343,0.036,0,16,BCL2L14
4.409214889119379e-290,3.4486635605513936,0.208,0.019,1.84525643109646e-285,16,ZKSCAN7-AS1
6.105888297188777e-221,3.4025101785592273,0.305,0.058,2.555314252373503e-216,16,TMTC1
0,3.3962835897574024,0.247,0.026,0,16,RP11-435B5.4
1.0309601677763166e-280,3.389991958849623,0.339,0.057,4.314568302143885e-276,16,LRRC7
7.45933168358501e-292,3.3860277412872306,0.503,0.131,3.1217303095803264e-287,16,XPO5
9.706846857686043e-167,3.38433538466267,0.137,0.015,4.062315409941609e-162,16,RP11-82O19.1
1.7127428277922147e-158,3.3781591498615606,0.226,0.043,7.167828734310418e-154,16,EXD3
9.77066355299081e-265,3.3681088914690305,0.209,0.022,4.089022696926654e-260,16,RP11-417J8.6
8.219174647553655e-200,3.3634391794423877,0.145,0.014,3.439724590001205e-195,16,RP11-544A12.4
7.962143194621042e-120,3.3634185475156544,0.165,0.029,3.332156926948906e-115,16,RARRES1
7.542769224570463e-196,3.355238387394862,0.168,0.019,3.156648920482739e-191,16,FAM85B
8.038519978623008e-157,3.345216080643384,0.21,0.037,3.364120611053729e-152,16,FRG1BP
1.3789435593964343e-139,3.3441389933598495,0.352,0.116,5.770878796074078e-135,16,MPPED2
0,3.3333566711194558,0.296,0.035,0,16,NLGN4Y
3.067978853061085e-192,3.3326063854257613,0.15,0.015,1.283949150006064e-187,16,RP11-782C8.1
0,3.328808312196634,0.655,0.114,0,16,AMBRA1
4.713447825915612e-286,3.3263005062298845,0.522,0.148,1.9725779151456836e-281,16,KLHL13
6.53128894151753e-204,3.3259105705595413,0.279,0.052,2.7333444220250863e-199,16,KCNH8
1.3437245955371383e-215,3.3248902184985862,0.178,0.019,5.623487432322924e-211,16,RP11-580I16.2
2.970811343439198e-190,3.3212218919206435,0.148,0.015,1.2432845472293044e-185,16,RP11-463D19.1
5.945836034374919e-187,3.3101007680306336,0.16,0.018,2.4883323803859033e-182,16,RP1-78O14.1
1.2848759454709146e-173,3.3054763392022277,0.137,0.014,5.377205831795777e-169,16,RP5-1042K10.10
3.6551564089217305e-111,3.2970085419634687,0.138,0.022,1.5296829571337443e-106,16,LRFN2
0,3.2960442418554114,0.759,0.181,0,16,DLG2
4.042208424226611e-84,3.2749482787392985,0.127,0.024,1.6916642255388366e-79,16,NFE2L3
3.101807064616997e-210,3.2732472210629493,0.222,0.031,1.2981062565422133e-205,16,CLDN11
6.119894949650345e-95,3.2680948098198987,0.162,0.035,2.5611760364286693e-90,16,PRSS12
0,3.2661726590947793,0.369,0.055,0,16,LRRC37A3
1.7127435173295106e-167,3.2638694486187045,0.175,0.024,7.167831620024002e-163,16,SERHL2
2.289859314766992e-211,3.2608075931568252,0.379,0.094,9.583061232299862e-207,16,CLSTN2
0,3.246054590045759,0.711,0.172,0,16,GRIK2
6.449086161130874e-258,3.24423421648542,0.496,0.143,2.6989425584332708e-253,16,KCTD16
0,3.2428233970839075,0.702,0.174,0,16,HDAC9
0,3.235774747094174,0.698,0.186,0,16,APOO
2.4708438444228405e-202,3.2349006657875057,0.175,0.02,1.0340481488909588e-197,16,CTC-260E6.6
1.330266132780197e-143,3.2279409381827673,0.34,0.105,5.567163765685124e-139,16,CSGALNACT1
0,3.222177223607497,0.768,0.273,0,16,TXNRD1
2.260129631435685e-221,3.2204637626625825,0.2,0.024,9.458642507558341e-217,16,ATP5F1EP2
0,3.2153205850964883,0.942,0.324,0,16,DDX1
4.357990833759568e-147,3.208464083585744,0.119,0.012,1.8238191639283792e-142,16,RP11-156P1.2
1.902624805785568e-170,3.187047259321115,0.147,0.017,7.962484812212602e-166,16,RP11-840I19.3
1.2360575688855126e-249,3.1769263936791896,0.331,0.06,5.17290092578587e-245,16,AL592183.1
1.89535358213818e-221,3.175677583999923,0.194,0.022,7.932054741248284e-217,16,RP11-317J19.1
0,3.174433653176672,0.359,0.049,0,16,SNAP25-AS1
1.0532762192413397e-202,3.1698156993250333,0.227,0.034,4.407960977525007e-198,16,MYRIP
0,3.1661442853676687,0.591,0.081,0,16,BAIAP2L1
4.3914315525704433e-240,3.162256074476086,0.47,0.134,1.8378141047507306e-235,16,PCBP3
1.8682934046390622e-256,3.1582598683100693,0.255,0.034,7.818807898414475e-252,16,RP11-83A24.2
3.711375545768972e-233,3.155384591456028,0.388,0.091,1.5532106659043148e-228,16,CHRM3
1.9025642795637782e-176,3.143418641865884,0.209,0.033,7.962231509974412e-172,16,NLGN1
1.6784032886371147e-161,3.1334502458147266,0.132,0.014,7.024117762946325e-157,16,AC009120.6
3.0347017565910087e-197,3.1330327667948907,0.417,0.123,1.2700226851333372e-192,16,SYNPO2
2.315517292331636e-167,3.130249834051579,0.328,0.085,9.690439868407896e-163,16,DNAH14
6.96971282082569e-208,3.116859681929341,0.179,0.02,2.9168248155155514e-203,16,RP11-417J8.3
2.5813189891282174e-132,3.114427191629871,0.128,0.016,1.080281996950159e-127,16,RYR3
0,3.1082444873464037,0.479,0.082,0,16,TTTY14
0,3.1035373961707817,0.282,0.034,0,16,AC159540.1
0,3.0997896609150013,0.346,0.045,0,16,MAMDC2
4.590928973027785e-171,3.093332206689907,0.365,0.104,1.9213037752121282e-166,16,MGAT4C
4.566285463738242e-141,3.0910804582422777,0.175,0.028,1.9109904665744544e-136,16,USP3-AS1
3.557240291403819e-246,3.089567703417849,0.213,0.024,1.4887050619524983e-241,16,ADARB2
0,3.0887763622484226,0.616,0.163,0,16,ROBO1
1.6246182290064646e-265,3.0798755273508056,0.466,0.119,6.799027288392054e-261,16,CHRM2
7.280509017695046e-291,3.072223344956659,0.417,0.083,3.0468930239053767e-286,16,ZNF90
5.842017036802472e-138,3.060185830864202,0.125,0.015,2.4448841299018347e-133,16,KB-1507C5.2
4.430200445044309e-142,3.0582507046976195,0.31,0.087,1.8540388862510435e-137,16,GARNL3
9.011660185597753e-129,3.0568868252436574,0.18,0.033,3.77137978767266e-124,16,CUX2
1.268406091108638e-257,3.0493274860462685,0.25,0.032,5.30827949128965e-253,16,AC073283.4
2.5936322008723114e-169,3.0484270030910254,0.152,0.018,1.0854350760650623e-164,16,RP11-203B9.4
0,3.0351718091939928,0.561,0.108,0,16,MACROD2
1.2541171399181332e-203,3.017368509095128,0.205,0.027,5.248480230557387e-199,16,CCDC65
5.375041062967419e-263,3.000505202987933,0.238,0.028,2.2494546848518646e-258,16,RP11-148L24.1
0,3.0003762589621683,0.351,0.046,0,16,RP11-39M21.1
3.628697879045757e-136,2.9892733428901788,0.135,0.017,1.5186100623806492e-131,16,RP11-382A20.4
3.439405682361406e-149,2.982458239757313,0.129,0.015,1.4393912780682482e-144,16,LINC01194
0,2.9709402948204566,0.668,0.17,0,16,BCAS3
3.637456529630528e-264,2.9591862896506114,0.43,0.099,1.522275557650376e-259,16,PLD5
4.6695961644671757e-253,2.9562311258822924,0.317,0.054,1.954225994829513e-248,16,KCNT2
4.303169391064649e-188,2.9495878720181006,0.196,0.027,1.8008763901605556e-183,16,RP11-1H15.2
2.3273675723986524e-304,2.9484609656350176,0.317,0.044,9.74003329048836e-300,16,MIR570HG
0,2.945709300995208,0.42,0.066,0,16,RP11-452H21.1
1.4191752022155972e-64,2.943648025440278,0.173,0.052,5.939248221272274e-60,16,LHFPL4
3.74894467944974e-239,2.9406344726449047,0.239,0.032,1.5689333483497162e-234,16,RP11-983P16.4
2.862373158919192e-97,2.940526332644432,0.13,0.022,1.1979031670076818e-92,16,BHLHE40.2
3.672620372262765e-136,2.940428933760122,0.129,0.016,1.5369916257919672e-131,16,AC015849.19
3.6603530162034876e-151,2.9325110425678,0.15,0.019,1.5318577372811595e-146,16,NAA38.1
8.317047065052196e-271,2.9272020069715783,0.268,0.035,3.480684196724344e-266,16,AC108142.1
8.576669655029277e-169,2.9151740455481523,0.167,0.022,3.5893362506297526e-164,16,RP11-778J15.1
0,2.9118255818911796,0.737,0.191,0,16,CTNNA2
2.024767854624271e-154,2.9079315176927665,0.148,0.019,8.473653471602574e-150,16,RP11-16C1.3
2.1025169765676055e-214,2.907809921633933,0.198,0.024,8.79903354693543e-210,16,ANKUB1
2.1730511601741506e-151,2.9028627559624947,0.128,0.014,9.09421910532882e-147,16,MUSK
4.858278508572959e-197,2.9013759458855932,0.199,0.026,2.0331895558377835e-192,16,RP11-319G6.1
4.433885204414133e-200,2.900363947647189,0.54,0.214,1.8555809580473146e-195,16,PRKCA
2.1661407471483026e-186,2.898749690091056,0.181,0.023,9.065299026815646e-182,16,RP11-119F19.2
1.7492612708060655e-139,2.89704469994204,0.285,0.074,7.320658418323384e-135,16,MIR137HG
0,2.8938415941359334,0.334,0.047,0,16,AC018890.6
4.1650225651582386e-78,2.892488329496829,0.16,0.039,1.7430619435187227e-73,16,C2orf15
8.042207208749736e-125,2.8876461143007286,0.14,0.02,3.3656637168617644e-120,16,SLC24A3
2.0413145648687816e-85,2.8795071214513492,0.237,0.075,8.542901453975851e-81,16,LINC01122
4.056958935550471e-100,2.8734008339585544,0.147,0.027,1.697837314527872e-95,16,CNTN5
7.597789325037773e-44,2.8651899514987305,0.16,0.058,3.179674832528308e-39,16,OLFM3
1.330477312183276e-245,2.860736264349363,0.268,0.039,5.5680475514870096e-241,16,EPB42
1.6746042632618929e-109,2.8374359152204893,0.116,0.016,7.008218841751022e-105,16,CEP290.1
3.7593098200554454e-86,2.834897326679046,0.235,0.074,1.573271159693204e-81,16,GRIA1
2.760793800958063e-278,2.8279402809738796,0.282,0.038,1.1553922057009494e-273,16,AC010127.3
5.825932993752061e-125,2.825327212566478,0.127,0.017,2.4381529578852374e-120,16,RP11-106M3.3
9.852848036598536e-62,2.824199689430647,0.136,0.035,4.1234169033164876e-57,16,LRRC37A2
5.988604058909034e-286,2.8101325641970236,0.559,0.163,2.5062307986534306e-281,16,LRBA
5.65670500301307e-178,2.8039164384514343,0.393,0.114,2.36733104376097e-173,16,KCNB2
1.0627704309413724e-140,2.8027831672664743,0.159,0.023,4.447694253489643e-136,16,RP11-159G9.5
3.192960533248907e-171,2.799890488624265,0.286,0.062,1.3362539831646675e-166,16,GALNT13
6.388004129515114e-162,2.799657263355006,0.344,0.095,2.673379728202075e-157,16,KCNH1
2.5656263848329948e-148,2.7989890267416055,0.149,0.019,1.0737146420526083e-143,16,AP001347.6
1.113853375731959e-102,2.781508901661749,0.123,0.019,4.661476377438248e-98,16,RP11-712B9.2
2.5250794584007264e-98,2.7787241938186185,0.239,0.069,1.056745753340704e-93,16,GPR158
3.467929179218225e-116,2.774136016483013,0.15,0.025,1.4513283615028271e-111,16,FBXL13
0,2.7713273738588904,0.438,0.067,0,16,SPDYE2
2.6441639483283794e-75,2.7692380345914898,0.277,0.109,1.1065826123754268e-70,16,YEATS2
0,2.7633480340902836,0.382,0.064,0,16,SPDYE3
6.886771131696133e-100,2.7567854202088737,0.179,0.04,2.8821137186148316e-95,16,GRID1
7.959246307797168e-58,2.756527805583583,0.173,0.056,3.330944579813115e-53,16,PTPRO
1.6247386527521837e-207,2.744732952293525,0.319,0.065,6.799531261767889e-203,16,ZNF565
3.170887593322409e-100,2.73782625193342,0.194,0.046,1.3270164578054282e-95,16,KIF9-AS1
1.315175110092758e-115,2.7197084692806186,0.342,0.121,5.5040078357381924e-111,16,TNIK
1.686939047656132e-108,2.7108943734385456,0.123,0.018,7.059839914440913e-104,16,RP11-321C24.1
0,2.7086433062521715,0.632,0.138,0,16,RYR2
3.746288203014147e-97,2.707220368271914,0.377,0.167,1.5678216129614207e-92,16,GRIA4
3.5483208137071624e-218,2.706985880646834,0.249,0.037,1.4849722605364474e-213,16,RP11-608O21.1
4.226700751568816e-103,2.6971024765461538,0.186,0.041,1.7688742645315495e-98,16,AL354822.1
2.172713417393356e-76,2.690674046943907,0.175,0.047,9.092805651791194e-72,16,HS6ST2
5.368086022838194e-56,2.6835704237780917,0.161,0.05,2.2465440005577844e-51,16,ZNF213
3.3251336670586867e-57,2.6820675755926935,0.245,0.103,1.3915684396640603e-52,16,SYTL4
1.27501410689032e-165,2.679121051193514,0.335,0.087,5.335934037335989e-161,16,ATRNL1
5.149776837184344e-56,2.6735358432870964,0.147,0.043,2.1551816063616482e-51,16,CDON
8.132585471634495e-47,2.6727861417879843,0.225,0.099,3.403487019879036e-42,16,ATP11C
3.2045233516874205e-97,2.67083468793465,0.123,0.02,1.3410930226811855e-92,16,BAIAP2L2
3.865125043076887e-61,2.6703835378666403,0.138,0.036,1.617554830527677e-56,16,HFM1
0,2.6675297853471363,0.566,0.148,0,16,GPHN
2.254848251483693e-111,2.665881317465722,0.135,0.021,9.436539932459255e-107,16,RP11-613M10.9
5.1346588120827435e-108,2.6646707545892236,0.117,0.016,2.148854712856628e-103,16,RP11-586K2.1
8.44940913944859e-45,2.6624340827507686,0.179,0.069,3.536077724859235e-40,16,MAPK4
1.5829859195347027e-62,2.6590531279450085,0.165,0.048,6.62479607325273e-58,16,TMEM241
2.735759090277813e-144,2.658350784672024,0.3,0.077,1.1449151792812648e-139,16,NPAS3
1.2488502590805533e-112,2.655919573173548,0.138,0.022,5.226438334252116e-108,16,RP5-991G20.1
0,2.6513312189566487,0.387,0.057,0,16,AP000462.2
2.6079201042453525e-258,2.647830840567251,0.376,0.073,1.09141456362668e-253,16,PRKN
8.736165501622476e-225,2.6351892105942247,0.476,0.138,3.656085262429007e-220,16,CRLF3
5.825503993486243e-139,2.631913209564367,0.461,0.194,2.437973421273993e-134,16,ZMYM4
1.3052158820966956e-176,2.630484090108831,0.505,0.198,5.462328466574671e-172,16,PCDH9
1.8465740371160495e-101,2.624840644177154,0.19,0.044,7.727912345330667e-97,16,NBPF15
5.1789646677411426e-132,2.617624291058776,0.308,0.088,2.167396713449668e-127,16,KANSL1L
1.5734635675279634e-131,2.6123813669420333,0.366,0.124,6.584945030104527e-127,16,NAIP
9.547574377525892e-121,2.599412158249817,0.201,0.042,3.9956598769945857e-116,16,IPO9-AS1
4.7280235249488255e-73,2.594816844574778,0.163,0.042,1.9786778451910833e-68,16,GRIP1
5.60510667043524e-82,2.591292652823644,0.231,0.073,2.345737141577148e-77,16,TIAM2
1.2469633294790246e-124,2.5822947902143465,0.181,0.033,5.218541533869718e-120,16,NR6A1
4.830230249231732e-50,2.5810365971647395,0.168,0.058,2.0214513593034796e-45,16,FAM184B
8.450210624268754e-83,2.5804087237471056,0.125,0.024,3.536413146256474e-78,16,ROR2
2.0552872965700462e-81,2.5783535682711323,0.296,0.115,8.601377336145644e-77,16,LPAR1
1.4910205880365545e-94,2.568321778491829,0.129,0.022,6.239921160932981e-90,16,RP11-516C1.1
1.7716168274317503e-163,2.5655226725523472,0.314,0.076,7.414216422801875e-159,16,ERC2
9.189964064637811e-115,2.5647670687602195,0.249,0.065,3.845999961050924e-110,16,EYS
9.742087167487772e-206,2.560389309081113,0.431,0.12,4.077063479593633e-201,16,ALK
2.0495227484925762e-132,2.5594423678979425,0.24,0.054,8.577252702441431e-128,16,SLC39A11
9.187119644747192e-151,2.5541160310642526,0.389,0.126,3.8448095713266995e-146,16,CACNA1B
3.572415919140571e-98,2.5523005387474833,0.296,0.1,1.495056062160329e-93,16,DUOX1
2.916745038208085e-71,2.543212311171108,0.303,0.131,1.2206577984900836e-66,16,MMP16
1.8710641427671753e-51,2.5369737378594266,0.145,0.044,7.830403437480628e-47,16,ADCY9
1.5342592885837044e-98,2.536149420908937,0.18,0.04,6.420875122722803e-94,16,PITPNM2
4.831889677579005e-184,2.5307862912047354,0.372,0.097,2.0221458300668136e-179,16,TMTC2
1.898990570859621e-71,2.504599366229399,0.172,0.047,7.947275539047514e-67,16,NXN
1.575259719240163e-65,2.495891110101133,0.198,0.064,6.592461925020083e-61,16,KLHL5
3.454112625184812e-91,2.4922716611496805,0.207,0.055,1.4455461336398438e-86,16,SHISA9
1.3445203398591487e-95,2.4921521635053887,0.294,0.102,5.626817622310537e-91,16,RNF111
1.7054896298411157e-265,2.479605576169904,0.558,0.165,7.137474100885069e-261,16,LSAMP
1.6762031342246498e-150,2.4779353780085582,0.4,0.132,7.01491011673016e-146,16,PRKCE
0,2.4723149700595357,0.892,0.413,0,16,AUTS2
5.289890199651389e-130,2.471779975252219,0.411,0.158,2.2138190485541063e-125,16,ARHGAP26
2.315995471008721e-93,2.4699139906300296,0.309,0.114,9.692441046171497e-89,16,SOX5
5.605944240285991e-59,2.467410010053325,0.172,0.054,2.346087664559687e-54,16,U2AF1
2.7314018785241626e-198,2.46687478076403,0.65,0.33,1.143091686162362e-193,16,CHCHD3
0,2.460719375420506,0.409,0.07,0,16,NRG3
4.936695128018327e-175,2.4534744439477305,0.402,0.117,2.0660069110756696e-170,16,PPM1E
1.6576611585000993e-208,2.4534561102720676,0.584,0.228,6.937311948322916e-204,16,NBEAL1
2.8706061323187486e-146,2.449302488534505,0.548,0.279,1.2013486663753963e-141,16,MARCHF11
0,2.448725043703087,0.419,0.068,0,16,UPK3B
7.237247625615326e-88,2.4461524706942677,0.315,0.123,3.028788131320014e-83,16,RNF150
2.5001177181861238e-95,2.44540185445859,0.363,0.153,1.0462992650608927e-90,16,EFNA5
5.8686855907464695e-151,2.4432765191245687,0.323,0.085,2.4560449197273975e-146,16,CCSER1
4.147146744755085e-48,2.4413952130820733,0.199,0.078,1.735580912680003e-43,16,PPP2R3A
1.7751629382309664e-260,2.4364912418944833,0.441,0.099,7.429056896496594e-256,16,ASTN2
5.13062565962082e-134,2.4355780518665444,0.217,0.044,2.1471668385513132e-129,16,PDZD2
6.59408536383362e-119,2.4322167960626233,0.337,0.112,2.7596247247643698e-114,16,PLEKHA6
3.2697347669354984e-117,2.4318983078779475,0.322,0.104,1.368383999962506e-112,16,ARMC9
4.636419043372556e-52,2.430926889057141,0.234,0.099,1.9403413696514146e-47,16,DNASE1
1.5971421933357917e-139,2.4308456005406645,0.499,0.228,6.684040079110289e-135,16,DCLK1
1.1182408370234057e-79,2.4188889869278007,0.333,0.145,4.679837902942953e-75,16,STARD4-AS1
1.040185895126575e-159,2.4154610478461755,0.177,0.025,4.353177971104716e-155,16,AGAP4.1
4.7776452245928055e-93,2.414368317359495,0.385,0.175,1.9994445264920892e-88,16,CHRNA7
1.6691441897753242e-199,2.40972607466097,0.239,0.037,6.985368434209732e-195,16,IL1RAPL1
2.987859145155868e-63,2.4011696050184987,0.144,0.038,1.2504190522477309e-58,16,UTY
1.581735126649994e-106,2.3996276453097667,0.149,0.026,6.6195615050302256e-102,16,AP000304.12
3.6039599371035386e-81,2.39268625895487,0.372,0.177,1.5082572336778308e-76,16,SNAP91
1.9918283518898053e-133,2.387429024115898,0.463,0.197,8.335801652658836e-129,16,SGIP1
8.85009020989038e-69,2.3846820334409626,0.307,0.136,3.703762752839124e-64,16,NSF
